SEASON_ID,PLAYER_NAME,AGE,HEIGHT_IN,WEIGHT_LB,PTS,AST,REB,STL,BLK,TS_PCT,EFG_PCT,USG_PCT
2021-22,Khris Middleton,30,79,222,22.3,6.0,6.0,1.3,0.3,0.576048770407109,0.5203488372093023,0.4478713795136207
2022-23,Khris Middleton,31,79,222,22.3,7.3,6.3,1.0,0.2,0.5486124778586892,0.5,1.227332251907793
2023-24,Khris Middleton,32,79,222,20.0,7.1,6.2,1.2,0.4,0.5925574780753733,0.5673076923076923,0.5760210514350289
2024-25,Khris Middleton,33,79,222,19.6,6.9,5.7,1.1,0.3,0.6296581855564123,0.5985915492957746,1.4772977059343315
2024-25,Khris Middleton,33,79,222,17.5,5.6,6.1,2.1,0.3,0.5259677807165184,0.4659863945578231,2.5550061526099532
2024-25,Khris Middleton,33,79,222,18.8,6.4,5.8,1.5,0.3,0.5880880880880881,0.5416666666666666,0.0
2015-16,Jerami Grant,21,79,210,13.0,2.4,6.3,0.9,2.2,0.5052860696517413,0.4519230769230769,0.3110056332106389
2016-17,Jerami Grant,22,79,210,14.0,0.0,5.2,0.0,3.5,0.389321468298109,0.348993288590604,21.58590308370044
2016-17,Jerami Grant,22,79,210,10.2,1.1,4.8,0.8,1.8,0.5669186305024455,0.5333333333333333,0.2830564208122584
2016-17,Jerami Grant,22,79,210,10.3,1.1,4.8,0.8,1.9,0.5573593073593074,0.5324675324675324,0.0
2017-18,Jerami Grant,23,79,210,14.9,1.2,7.0,0.7,1.7,0.6062825520833334,0.565,0.3487958262421148
2018-19,Jerami Grant,24,79,210,15.0,1.1,5.7,0.8,1.4,0.5942947702060222,0.5663716814159291,0.208900739751266
2019-20,Jerami Grant,25,79,210,16.2,1.7,4.7,1.0,1.1,0.590034965034965,0.5578512396694215,0.338624354407832
2020-21,Jerami Grant,26,79,210,23.7,3.0,4.9,0.7,1.1,0.5565470599286116,0.494535519125683,0.5540634245104633
2021-22,Jerami Grant,27,79,210,21.7,2.7,4.6,1.1,1.2,0.5556124539123309,0.494047619047619,0.6123758975960037
2022-23,Jerami Grant,28,79,210,20.7,2.4,4.5,0.8,0.8,0.6081081081081081,0.5582191780821918,0.3653493599680609
2023-24,Jerami Grant,29,79,210,22.3,3.0,3.8,0.9,0.7,0.5752166735451919,0.5149700598802395,0.4991157484909548
2024-25,Jerami Grant,30,79,210,16.0,2.4,3.9,1.0,1.1,0.5223295899712719,0.4705882352941176,0.4568821057943406
2016-17,Dejounte Murray,20,76,180,14.6,5.4,4.7,0.9,0.7,0.5035871964679911,0.4692307692307692,2.6228798477806925
2017-18,Dejounte Murray,21,76,180,13.5,4.8,9.5,2.0,0.6,0.4833858493268404,0.4523809523809523,0.4286432252078068
2019-20,Dejounte Murray,23,76,180,15.4,5.8,8.2,2.4,0.4,0.5253820960698691,0.4963235294117647,0.4395272866808893
2020-21,Dejounte Murray,24,76,180,17.7,6.1,8.0,1.7,0.1,0.5082701585113715,0.4847560975609756,0.3902972268684521
2021-22,Dejounte Murray,25,76,180,21.9,9.5,8.6,2.1,0.3,0.5322768811977445,0.5,0.412729644456711
2022-23,Dejounte Murray,26,76,180,20.2,6.0,5.2,1.5,0.3,0.5401069518716577,0.5170454545454545,0.3217675077575915
2023-24,Dejounte Murray,27,76,180,22.7,6.5,5.4,1.4,0.3,0.5564816630711905,0.5291005291005292,0.3411779781401489
2024-25,Dejounte Murray,28,76,180,19.3,8.1,7.1,2.2,0.4,0.4939598689598689,0.4431818181818182,0.9696146350623732
2018-19,Anfernee Simons,19,75,200,19.2,3.3,3.3,0.3,0.0,0.5361930294906166,0.5279503105590062,6.145684010552867
2019-20,Anfernee Simons,20,75,200,14.4,2.4,3.8,0.6,0.2,0.5030743432084963,0.4699248120300752,0.4607192501322573
2020-21,Anfernee Simons,21,75,200,16.4,2.9,4.6,0.6,0.3,0.5884041331802525,0.5687022900763359,0.5969316560740533
2021-22,Anfernee Simons,22,75,200,21.2,4.7,3.2,0.6,0.1,0.5824175824175823,0.5555555555555555,0.5320199323280927
2022-23,Anfernee Simons,23,75,200,21.7,4.2,2.7,0.7,0.2,0.5827067669172932,0.546242774566474,0.4139299951103691
2023-24,Anfernee Simons,24,75,200,23.6,5.8,3.8,0.5,0.1,0.5671986156508364,0.5263157894736842,0.6311435142971926
2024-25,Anfernee Simons,25,75,200,21.2,5.3,3.0,0.9,0.1,0.5573080967402734,0.519774011299435,0.3833515145726957
2019-20,Luguentz Dort,20,76,220,10.7,1.2,3.6,1.4,0.2,0.5041462495288352,0.4635416666666667,0.6172881344669597
2020-21,Luguentz Dort,21,76,220,17.0,2.1,4.4,1.0,0.4,0.5129133478155926,0.4765100671140939,0.5033057137113922
2021-22,Luguentz Dort,22,76,220,19.0,1.9,4.6,1.0,0.4,0.5427330895795247,0.4904458598726114,0.5000540359045899
2022-23,Luguentz Dort,23,76,220,16.0,2.4,5.4,1.2,0.4,0.5126890540886951,0.467391304347826,0.3114331730083433
2023-24,Luguentz Dort,24,76,220,13.8,1.8,4.6,1.2,0.8,0.5948275862068966,0.5571428571428572,0.2455011799618768
2024-25,Luguentz Dort,25,76,220,12.5,2.0,5.1,1.4,0.7,0.5867442733758917,0.5825242718446602,0.2359310418314872
2015-16,Tyus Jones,19,73,196,9.8,6.8,3.0,1.9,0.2,0.4495412844036697,0.4081632653061224,1.006438040638854
2016-17,Tyus Jones,20,73,196,9.7,7.3,3.1,2.2,0.2,0.5226293103448275,0.488095238095238,0.6298436614286683
2017-18,Tyus Jones,21,73,196,10.2,5.7,3.2,2.3,0.1,0.5743243243243242,0.53125,0.3079943864172049
2018-19,Tyus Jones,22,73,196,10.8,7.5,3.1,1.9,0.1,0.4907306434023991,0.4611650485436893,0.3236880811137818
2019-20,Tyus Jones,23,73,196,14.1,8.3,3.0,1.7,0.2,0.5321557971014493,0.52,0.4999908357647259
2020-21,Tyus Jones,24,73,196,13.0,7.6,4.1,1.9,0.2,0.5089257751331038,0.4795081967213115,0.4859671780555771
2021-22,Tyus Jones,25,73,196,14.7,7.5,4.1,1.5,0.0,0.5460624071322436,0.52734375,0.383144320943465
2022-23,Tyus Jones,26,73,196,15.3,7.7,3.7,1.5,0.1,0.5450270732402395,0.5227272727272728,0.3289022360511702
2023-24,Tyus Jones,27,73,196,14.7,9.0,3.3,1.3,0.3,0.5783758262511803,0.5725806451612903,0.3022671634125667
2024-25,Tyus Jones,28,73,196,13.7,7.1,3.2,1.1,0.1,0.5856703146374828,0.570796460176991,0.2661414000436177
2018-19,Kevin Huerter,20,79,198,12.8,3.8,4.3,1.1,0.4,0.5360134003350084,0.5217391304347826,0.2722579260008556
2019-20,Kevin Huerter,21,79,198,14.0,4.4,4.7,1.0,0.6,0.5354957160342717,0.52,0.3465322798659532
2020-21,Kevin Huerter,22,79,198,13.9,4.1,3.9,1.4,0.3,0.5394287488357653,0.5322580645161291,0.2881519108811994
2021-22,Kevin Huerter,23,79,198,14.7,3.3,4.2,0.9,0.4,0.5699441687344913,0.56,0.287177848387713
2022-23,Kevin Huerter,24,79,198,18.6,3.6,4.1,1.3,0.4,0.6149166887066915,0.6056338028169014,0.3232997651450426
2023-24,Kevin Huerter,25,79,198,15.1,3.8,5.2,1.0,0.5,0.5641063956963538,0.5503875968992248,0.395776586690264
2024-25,Kevin Huerter,26,79,198,13.5,3.0,4.8,1.4,0.6,0.5239056193728655,0.5120967741935484,0.6814315949844834
2024-25,Kevin Huerter,26,79,198,15.8,3.8,3.9,1.4,0.3,0.5626780626780628,0.5588235294117647,0.8236458598634956
2024-25,Kevin Huerter,26,79,198,14.6,3.3,4.4,1.4,0.5,0.5413823791159893,0.5307692307692308,0.0
2015-16,Kelly Oubre Jr.,19,80,203,12.7,0.7,7.1,1.2,0.4,0.510286081645773,0.4823008849557522,0.9250254456152186
2016-17,Kelly Oubre Jr.,20,80,203,11.2,1.1,5.9,1.3,0.4,0.5152741994847257,0.4848484848484848,0.3226545644683588
2017-18,Kelly Oubre Jr.,21,80,203,15.4,1.6,5.9,1.3,0.6,0.5357639855274144,0.4803149606299212,0.3111375199785414
2018-19,Kelly Oubre Jr.,22,80,203,17.8,1.0,6.2,1.3,1.0,0.5458783120706576,0.503448275862069,0.9813720139060508
2018-19,Kelly Oubre Jr.,22,80,203,20.6,2.0,6.0,1.7,1.2,0.5550765251131711,0.5121951219512195,0.7476207910717315
2018-19,Kelly Oubre Jr.,22,80,203,19.5,1.6,6.0,1.6,1.1,0.5514705882352942,0.5095541401273885,0.0
2019-20,Kelly Oubre Jr.,23,80,203,19.5,1.6,6.7,1.3,0.7,0.5595730027548209,0.512987012987013,0.4147206478692967
2020-21,Kelly Oubre Jr.,24,80,203,18.1,1.6,7.0,1.2,0.9,0.5301077788191191,0.5032467532467533,0.4696779759067629
2021-22,Kelly Oubre Jr.,25,80,203,20.5,1.5,5.4,1.4,0.6,0.560231744643638,0.5416666666666666,0.4103261209753425
2022-23,Kelly Oubre Jr.,26,80,203,22.6,1.3,5.8,1.6,0.4,0.5327173298133132,0.4947643979057591,0.6125507141355448
2023-24,Kelly Oubre Jr.,27,80,203,18.4,1.8,6.0,1.3,0.8,0.53475935828877,0.5,0.3908407155348162
2024-25,Kelly Oubre Jr.,28,80,203,15.7,1.9,6.4,1.6,0.5,0.5525056306306306,0.5156249999999999,0.3250043420259726
2015-16,Montrezl Harrell,21,79,240,13.3,1.6,6.2,1.0,1.0,0.6311693242217161,0.6395348837209303,1.368001599836268
2016-17,Montrezl Harrell,22,79,240,17.8,2.2,7.4,0.7,1.4,0.6590639810426541,0.6495726495726496,0.593628140649853
2017-18,Montrezl Harrell,23,79,240,23.3,2.1,8.5,1.0,1.4,0.6462169957843354,0.6339869281045751,0.6644449661517403
2018-19,Montrezl Harrell,24,79,240,22.7,2.7,8.9,1.2,1.8,0.6363534424758913,0.6182432432432432,0.3887398822590091
2019-20,Montrezl Harrell,25,79,240,24.1,2.2,9.2,0.8,1.5,0.6065029192671634,0.5808383233532934,0.5247824763893116
2020-21,Montrezl Harrell,26,79,240,21.2,1.7,9.7,1.0,1.1,0.6522274181639183,0.6204379562043796,0.4889594446063744
2021-22,Montrezl Harrell,27,79,240,20.9,3.1,10.0,0.6,1.0,0.6873191265456458,0.6544715447154472,0.6641675507868402
2021-22,Montrezl Harrell,27,79,240,19.6,3.4,8.4,0.8,0.8,0.6725226461707384,0.6440677966101694,1.292899231887847
2021-22,Montrezl Harrell,27,79,240,20.5,3.2,9.5,0.6,0.9,0.6806108897742364,0.6516393442622951,0.0
2022-23,Montrezl Harrell,28,79,240,16.9,1.7,8.4,0.9,1.3,0.6338133813381337,0.6,0.98956596422764
2015-16,Gary Harris,21,76,210,13.8,2.2,3.2,1.4,0.3,0.5665024630541872,0.5398230088495575,0.2415268092215128
2016-17,Gary Harris,22,76,210,17.2,3.3,3.6,1.4,0.2,0.6104486087450312,0.5891472868217054,0.3704610861179082
2017-18,Gary Harris,23,76,210,18.3,3.0,2.7,1.9,0.2,0.5980392156862746,0.5704225352112676,0.3215804502616518
2018-19,Gary Harris,24,76,210,16.2,2.8,3.5,1.2,0.4,0.5257009345794392,0.4857142857142857,0.4394291712620493
2019-20,Gary Harris,25,76,210,11.7,2.4,3.3,1.5,0.3,0.5160550458715596,0.4857142857142857,0.302257215299078
2020-21,Gary Harris,26,76,210,11.4,2.0,2.9,1.1,0.2,0.5410022779043281,0.520618556701031,0.8489773765024412
2020-21,Gary Harris,26,76,210,14.7,3.3,2.3,0.8,0.5,0.4854689564068691,0.4301470588235294,1.4531834691271623
2020-21,Gary Harris,26,76,210,12.9,2.6,2.6,0.9,0.4,0.5101233786776337,0.4695652173913043,0.0
2021-22,Gary Harris,27,76,210,14.1,2.2,2.5,1.2,0.2,0.5694668820678513,0.5391304347826087,0.3405934770086398
2022-23,Gary Harris,28,76,210,12.1,1.8,3.0,1.4,0.4,0.6239686468646863,0.6075268817204301,0.3823766884557159
2023-24,Gary Harris,29,76,210,10.3,2.4,2.5,1.4,0.4,0.5900549954170486,0.5670731707317074,0.3228199667062366
2024-25,Gary Harris,30,76,210,7.3,1.5,3.2,1.3,0.6,0.5241240666283744,0.5223880597014925,0.4820725333210731
2015-16,Josh Richardson,22,77,200,11.1,2.4,3.5,1.2,0.8,0.5733471074380164,0.5511363636363635,0.4414163609663866
2016-17,Josh Richardson,23,77,200,12.0,3.1,3.7,1.3,0.9,0.4939084622983207,0.469298245614035,0.3705201891189294
2017-18,Josh Richardson,24,77,200,14.0,3.1,3.8,1.6,1.0,0.5539727761949984,0.521186440677966,0.2395312313643678
2018-19,Josh Richardson,25,77,200,17.1,4.2,3.7,1.1,0.5,0.5359829488465396,0.4931034482758621,0.2954306816750949
2019-20,Josh Richardson,26,77,200,16.1,3.4,3.7,1.1,0.8,0.5359520639147803,0.4963503649635037,0.4359808365336491
2020-21,Josh Richardson,27,77,200,14.4,3.1,3.9,1.2,0.5,0.5385996409335727,0.5,0.3692440946536555
2021-22,Josh Richardson,28,77,200,14.1,2.2,4.1,1.1,0.8,0.5659922928709056,0.5307017543859649,0.5510750893337488
2021-22,Josh Richardson,28,77,200,16.8,3.4,4.2,1.5,0.4,0.5775577557755776,0.5373134328358208,1.3450449504841804
2021-22,Josh Richardson,28,77,200,15.0,2.6,4.2,1.3,0.7,0.5744485294117647,0.5375,0.0
2022-23,Josh Richardson,29,77,200,17.4,4.9,4.3,1.4,0.4,0.5552718917538932,0.5272108843537415,0.7380467348132069
2022-23,Josh Richardson,29,77,200,11.7,2.5,3.8,2.0,0.6,0.5510550113036925,0.53,0.9746160494647962
2022-23,Josh Richardson,29,77,200,15.4,4.1,4.1,1.6,0.5,0.5565192252095982,0.5269230769230769,0.0
2023-24,Josh Richardson,30,77,200,13.9,3.4,3.9,0.8,0.5,0.5747601720145551,0.5398230088495575,0.5356720677772364
2024-25,Josh Richardson,31,77,200,7.7,2.9,2.9,1.9,0.2,0.3993775933609959,0.358695652173913,3.394766443586809
2015-16,Otto Porter Jr.,22,80,230,13.8,1.9,6.2,1.7,0.5,0.5665024630541872,0.5486725663716814,0.2542553218480836
2016-17,Otto Porter Jr.,23,80,230,14.9,1.7,7.1,1.6,0.6,0.6311419857675364,0.6036036036036037,0.2060370387685512
2017-18,Otto Porter Jr.,24,80,230,16.8,2.3,7.3,1.7,0.6,0.6027554535017222,0.5801526717557252,0.2703890174421814
2018-19,Otto Porter Jr.,25,80,230,15.7,2.4,7.0,1.9,0.7,0.5514189379039055,0.5298507462686567,0.5424156706735798
2018-19,Otto Porter Jr.,25,80,230,19.2,2.9,6.1,1.3,0.7,0.6109979633401222,0.5816326530612245,1.5378603262420691
2018-19,Otto Porter Jr.,25,80,230,16.7,2.6,6.7,1.8,0.7,0.5709792122538293,0.5474452554744526,0.0
2019-20,Otto Porter Jr.,26,80,230,18.2,2.7,5.2,1.6,0.7,0.5523185239135713,0.5263157894736842,2.2659029357646574
2020-21,Otto Porter Jr.,27,80,230,16.5,3.3,9.2,0.8,0.3,0.565068493150685,0.5296296296296297,1.3003395441831245
2020-21,Otto Porter Jr.,27,80,230,13.0,2.7,7.6,2.2,0.0,0.4425381263616557,0.3814814814814815,9.582914991790238
2020-21,Otto Porter Jr.,27,80,230,16.1,3.3,9.0,0.9,0.2,0.5513698630136987,0.5148148148148147,0.0
2021-22,Otto Porter Jr.,28,80,230,13.3,2.4,9.3,1.8,0.7,0.5831287267625395,0.5654205607476636,0.3868424940987321
2022-23,Otto Porter Jr.,29,80,230,10.8,2.0,4.7,2.7,0.0,0.6521739130434782,0.6013513513513513,2.6927913795005995
2023-24,Otto Porter Jr.,30,80,230,8.1,1.7,6.0,1.0,1.0,0.5733295583238958,0.5514705882352942,1.8188801896241913
2015-16,Dennis Schroder,22,73,175,19.5,7.8,4.5,1.6,0.2,0.5115424973767051,0.4710982658959537,0.6340167327164287
2016-17,Dennis Schroder,23,73,175,20.5,7.2,3.6,1.1,0.2,0.5330767630538797,0.4886363636363636,0.3986727384935002
2017-18,Dennis Schroder,24,73,175,22.5,7.2,3.6,1.2,0.1,0.513136288998358,0.4698492462311558,0.5277737928744999
2018-19,Dennis Schroder,25,73,175,19.0,5.0,4.4,1.0,0.2,0.5069370330843117,0.4680232558139534,0.3739365228317527
2019-20,Dennis Schroder,26,73,175,22.1,4.7,4.3,0.8,0.3,0.5727762803234502,0.5373563218390804,0.486106014456622
2020-21,Dennis Schroder,27,73,175,17.3,6.5,3.9,1.3,0.2,0.5413016270337923,0.4821428571428571,0.4175845713721538
2021-22,Dennis Schroder,28,73,175,17.7,5.2,4.1,1.0,0.1,0.5434782608695652,0.5,0.5738467918609006
2021-22,Dennis Schroder,28,73,175,14.5,7.8,4.5,1.1,0.3,0.5163817663817664,0.46,1.8338422097704277
2021-22,Dennis Schroder,28,73,175,17.0,5.8,4.2,1.0,0.2,0.5385200202736949,0.4894366197183098,0.0
2022-23,Dennis Schroder,29,73,175,15.0,5.4,3.0,0.9,0.2,0.5425347222222222,0.4703389830508475,0.3332011640449924
2023-24,Dennis Schroder,30,73,175,16.1,7.2,3.2,1.1,0.2,0.5591831064184496,0.5116279069767442,0.4432172055286072
2023-24,Dennis Schroder,30,73,175,16.5,6.8,4.0,0.7,0.3,0.5357142857142857,0.5104895104895104,0.8412119732315265
2023-24,Dennis Schroder,30,73,175,16.2,7.1,3.5,0.9,0.2,0.5486318070983472,0.5074626865671642,0.0
2024-25,Dennis Schroder,31,73,175,19.8,7.1,3.2,1.2,0.2,0.5867709815078236,0.5427631578947368,1.1082205749423002
2024-25,Dennis Schroder,31,73,175,14.6,6.0,3.2,1.4,0.2,0.4750130140551796,0.4479166666666667,1.2164317443665635
2024-25,Dennis Schroder,31,73,175,15.4,7.5,3.8,0.8,0.3,0.5148435410537576,0.4453125,0.9967395400680384
2024-25,Dennis Schroder,31,73,175,16.8,6.9,3.4,1.1,0.2,0.5340793489318413,0.4822695035460994,0.0
2017-18,Thomas Bryant,20,82,248,11.0,3.0,8.5,0.5,1.0,0.4407051282051282,0.4047619047619047,7.853301219884762
2018-19,Thomas Bryant,21,82,248,18.2,2.2,10.9,0.6,1.6,0.6714876033057852,0.6446280991735538,0.4182894532921528
2019-20,Thomas Bryant,22,82,248,19.1,2.6,10.4,0.8,1.5,0.6503677472078454,0.6259541984732824,0.5917229622615144
2020-21,Thomas Bryant,23,82,248,19.0,2.0,8.1,0.5,1.1,0.7032869410719574,0.6942148760330579,2.2752549352986766
2021-22,Thomas Bryant,24,82,248,16.5,1.9,8.9,0.5,1.7,0.6087662337662337,0.5619834710743802,1.523784652758712
2022-23,Thomas Bryant,25,82,248,20.4,1.2,11.5,0.6,0.9,0.7114955357142857,0.689516129032258,0.7416595379671219
2022-23,Thomas Bryant,25,82,248,14.6,0.4,10.5,0.4,1.2,0.5485422302374512,0.5168067226890756,3.192196290068406
2022-23,Thomas Bryant,25,82,248,19.3,1.0,11.3,0.5,1.0,0.6820752049759683,0.6626016260162602,0.0
2023-24,Thomas Bryant,26,82,248,17.7,1.9,11.5,0.8,1.3,0.6379757785467128,0.5860655737704918,1.5696036010421626
2024-25,Thomas Bryant,27,82,248,12.8,1.3,10.0,0.3,2.8,0.6216006216006216,0.5397727272727272,4.152977846604596
2024-25,Thomas Bryant,27,82,248,16.5,2.1,9.3,1.1,1.4,0.6171454219030521,0.5887096774193549,0.736099480879022
2024-25,Thomas Bryant,27,82,248,16.0,2.0,9.4,1.0,1.5,0.6127450980392156,0.5833333333333334,0.0
2018-19,Mo Bamba,20,84,231,13.7,1.8,10.9,0.6,3.0,0.5385220125786163,0.5263157894736842,0.8328228504665645
2019-20,Mo Bamba,21,84,231,13.6,1.7,12.4,0.9,3.5,0.5424377791959157,0.5256410256410257,0.6985099785083349
2020-21,Mo Bamba,22,84,231,18.2,1.7,13.2,0.7,2.9,0.5531242402139558,0.5366666666666666,1.084055109720368
2021-22,Mo Bamba,23,84,231,14.9,1.7,11.3,0.8,2.3,0.5813046192259677,0.5614754098360656,0.3380595333484156
2022-23,Mo Bamba,24,84,231,15.3,2.2,9.7,0.6,2.0,0.6125880845611787,0.5973451327433628,0.8588039733655202
2022-23,Mo Bamba,24,84,231,13.5,1.6,16.8,0.4,2.1,0.5160550458715596,0.5,7.783961964546913
2022-23,Mo Bamba,24,84,231,15.1,2.2,10.5,0.6,2.0,0.6003498727735369,0.5840707964601769,0.0
2023-24,Mo Bamba,25,84,231,12.3,2.0,11.6,1.1,2.9,0.5771396396396398,0.5520833333333334,0.7286126706416561
2024-25,Mo Bamba,26,84,231,13.1,1.6,12.3,0.9,2.9,0.5625214702851253,0.5380952380952382,1.6685676923391268
2024-25,Mo Bamba,26,84,231,5.9,1.2,14.7,0.0,1.8,0.5061770761839397,0.4528301886792453,4.430974915750451
2024-25,Mo Bamba,26,84,231,12.0,1.6,12.6,0.8,2.7,0.5526897568165069,0.5255102040816326,0.0
2015-16,T.J. McConnell,23,73,190,11.1,8.2,5.6,2.1,0.2,0.5140792886254167,0.5048076923076923,0.3765640017559098
2016-17,T.J. McConnell,24,73,190,9.4,9.0,4.2,2.3,0.2,0.5075593952483801,0.4767441860465116,0.2411287713988508
2017-18,T.J. McConnell,25,73,190,10.1,6.4,4.8,1.9,0.3,0.5458279290964115,0.5280898876404494,0.289738049119303
2018-19,T.J. McConnell,26,73,190,11.8,6.3,4.3,1.9,0.4,0.5516080777860882,0.5388349514563107,0.3654121898168762
2019-20,T.J. McConnell,27,73,190,12.6,9.6,5.1,1.5,0.3,0.5391989044847655,0.5223214285714286,0.4729449608157898
2020-21,T.J. McConnell,28,73,190,11.9,9.1,5.1,2.6,0.5,0.5810546875,0.576530612244898,0.3037001657570696
2021-22,T.J. McConnell,29,73,190,12.6,7.2,5.0,1.6,0.6,0.521868787276342,0.5043478260869565,0.8881673884150777
2022-23,T.J. McConnell,30,73,190,15.3,9.4,5.5,1.9,0.2,0.588280529067979,0.5691056910569106,0.4489504895172331
2023-24,T.J. McConnell,31,73,190,20.3,10.9,5.3,2.0,0.2,0.588474025974026,0.5727272727272726,0.6567662813884638
2024-25,T.J. McConnell,32,73,190,18.3,8.9,4.9,2.1,0.5,0.5452920143027413,0.5283018867924527,0.5929098680198597
2018-19,Lonnie Walker IV,19,76,204,13.8,2.8,5.2,2.1,0.9,0.4461976202793585,0.400709219858156,6.1782328632101216
2019-20,Lonnie Walker IV,20,76,204,14.2,2.5,5.1,1.2,0.5,0.5083046964490263,0.4807692307692308,0.6731737328696911
2020-21,Lonnie Walker IV,21,76,204,15.8,2.4,3.7,0.7,0.4,0.5215209928703459,0.5069444444444444,0.4704174054314424
2021-22,Lonnie Walker IV,22,76,204,19.0,3.4,4.0,1.0,0.4,0.5120741699008193,0.4766081871345029,0.5245656065667584
2022-23,Lonnie Walker IV,23,76,204,18.2,1.8,3.0,0.8,0.5,0.5731922398589065,0.5376712328767124,0.5537981940982
2023-24,Lonnie Walker IV,24,76,204,20.1,2.6,4.5,1.1,0.7,0.5454841511072515,0.5285714285714286,0.8618317823024126
2024-25,Lonnie Walker IV,25,76,204,18.7,3.8,4.8,0.8,0.4,0.5496120385610157,0.525,1.7155624430987404
2019-20,Caleb Martin,24,77,205,12.6,2.6,4.3,1.4,0.8,0.5968169761273209,0.5631578947368421,1.6862307436718766
2020-21,Caleb Martin,25,77,205,11.6,2.9,6.2,1.6,0.5,0.4628151931056495,0.4336283185840708,0.735976044024835
2021-22,Caleb Martin,26,77,205,14.5,1.7,6.0,1.5,0.8,0.6115047233468285,0.5879629629629629,0.4263651784616822
2022-23,Caleb Martin,27,77,205,11.8,2.0,6.0,1.2,0.5,0.5684007707129094,0.5421052631578948,0.2499645911960861
2023-24,Caleb Martin,28,77,205,13.1,2.9,5.8,1.0,0.6,0.5290791599353796,0.5,0.3536874018393096
2024-25,Caleb Martin,29,77,205,10.7,2.6,5.2,1.3,0.8,0.5280300039478879,0.5112359550561797,0.5383290439921787
2024-25,Caleb Martin,29,77,205,9.8,3.4,5.4,1.6,0.4,0.4552211073950204,0.4202127659574468,1.9436351671461216
2024-25,Caleb Martin,29,77,205,10.5,2.8,5.2,1.4,0.7,0.510899182561308,0.4833333333333333,0.0
2017-18,Royce O'Neale,24,78,226,10.7,3.0,7.4,1.1,0.5,0.5373644033748494,0.5,0.4544224306589527
2018-19,Royce O'Neale,25,78,226,9.2,2.7,6.1,1.2,0.5,0.5900461775269368,0.5743243243243243,0.2369115507201336
2019-20,Royce O'Neale,26,78,226,7.9,3.2,6.8,1.0,0.6,0.577485380116959,0.5624999999999999,0.1686455531586976
2020-21,Royce O'Neale,27,78,226,8.0,2.9,7.8,0.9,0.5,0.6053268765133172,0.5793650793650794,0.1516161352925262
2021-22,Royce O'Neale,28,78,226,8.5,2.9,5.5,1.3,0.5,0.6113348676639816,0.5909090909090909,0.1472276579660272
2022-23,Royce O'Neale,29,78,226,10.0,4.2,5.7,1.0,0.7,0.5353319057815846,0.5168539325842696,0.2026317891444866
2023-24,Royce O'Neale,30,78,226,10.9,4.1,6.6,1.0,0.9,0.5445643485211831,0.5412371134020619,0.4124791401360611
2023-24,Royce O'Neale,30,78,226,11.7,3.9,7.5,1.3,0.7,0.5590596330275229,0.5490196078431373,0.6631874749096748
2023-24,Royce O'Neale,30,78,226,11.2,4.0,6.9,1.1,0.8,0.5509641873278237,0.5404040404040403,0.0
2024-25,Royce O'Neale,31,78,226,13.3,3.2,6.8,1.3,0.7,0.5823117338003503,0.5758928571428572,0.3036040950284737
2015-16,Patty Mills,27,74,180,14.9,4.9,3.4,1.3,0.1,0.5370530565167243,0.5225563909774436,0.4258790512678614
2016-17,Patty Mills,28,74,180,15.6,5.7,2.9,1.3,0.1,0.5819158460161146,0.5590551181102362,0.3971760042808963
2017-18,Patty Mills,29,74,180,14.0,3.9,2.6,0.9,0.2,0.5564387917329093,0.5213675213675214,0.3041655677772527
2018-19,Patty Mills,30,74,180,15.3,4.6,3.4,0.9,0.2,0.573635272945411,0.544,0.3470561720337742
2019-20,Patty Mills,31,74,180,18.6,2.9,2.6,1.3,0.1,0.5928097909229985,0.5620689655172414,0.4887278432449897
2020-21,Patty Mills,32,74,180,15.7,3.5,2.5,0.9,0.1,0.5668688619295206,0.5419847328244275,0.3891785947389038
2021-22,Patty Mills,33,74,180,14.2,2.8,2.4,0.8,0.3,0.5636710066687837,0.5532786885245902,0.2501018242221806
2022-23,Patty Mills,34,74,180,15.6,3.6,2.8,1.0,0.2,0.5517826825127334,0.5300751879699248,1.250513240304115
2023-24,Patty Mills,35,74,180,9.1,2.5,3.6,1.6,0.2,0.5,0.5,2.146247622966362
2023-24,Patty Mills,35,74,180,12.8,3.4,2.5,1.9,0.0,0.4464285714285714,0.4111111111111111,3.2630989173115004
2023-24,Patty Mills,35,74,180,11.0,2.9,3.0,1.7,0.1,0.464527027027027,0.4429824561403508,0.0
2024-25,Patty Mills,36,74,180,10.2,2.9,2.9,1.7,0.4,0.4718726868985936,0.4571428571428571,2.0746357681156415
2024-25,Patty Mills,36,74,180,22.0,3.0,0.6,0.6,0.0,0.7729061270376616,0.7184873949579832,10.544097920676776
2024-25,Patty Mills,36,74,180,12.5,2.9,2.5,1.5,0.3,0.543289290681502,0.5046296296296297,0.0
2015-16,Danny Green,28,78,215,10.0,2.5,5.3,1.4,1.1,0.4925137903861307,0.4795918367346938,0.254075927143025
2016-17,Danny Green,29,78,215,9.9,2.5,4.5,1.4,1.1,0.5401571366215627,0.5280898876404494,0.2651739241446338
2017-18,Danny Green,30,78,215,12.1,2.2,5.0,1.3,1.6,0.5096024258760108,0.4911504424778761,0.3327487870379874
2018-19,Danny Green,31,78,215,13.3,2.0,5.2,1.2,0.9,0.6328511610201752,0.627450980392157,0.2249578872937684
